URL;URLLength;Domain;DomainLength;IsDomainIP;TLD;URLSimilarityIndex;CharContinuationRate;TLDLegitimateProb;URLCharProb;TLDLength;NoOfSubDomain;HasObfuscation;NoOfObfuscatedChar;ObfuscationRatio;NoOfLettersInURL;LetterRatioInURL;NoOfDegitsInURL;DegitRatioInURL;NoOfEqualsInURL;NoOfQMarkInURL;NoOfAmpersandInURL;NoOfOtherSpecialCharsInURL;SpacialCharRatioInURL;IsHTTPS;LineOfCode;LargestLineLength;HasTitle;Title;DomainTitleMatchScore;URLTitleMatchScore;HasFavicon;Robots;IsResponsive;NoOfURLRedirect;NoOfSelfRedirect;HasDescription;NoOfPopup;NoOfiFrame;HasExternalFormSubmit;HasSocialNet;HasSubmitButton;HasHiddenFields;HasPasswordField;Bank;Pay;Crypto;HasCopyrightInfo;NoOfImage;NoOfCSS;NoOfJS;NoOfSelfRef;NoOfEmptyRef;NoOfExternalRef;label;IP;DNS;Reverse DNS;n_dns;City;Region;Country;Org;Postal;Timezone;Hostname;Latitude;Longitude
https://www.tailie.nl;20.0;www.tailie.nl;13.0;0.0;nl;100.0;1.0;0.0082003;0.064731346;2.0;1.0;0.0;0.0;0.0;7.0;0.35;0.0;0.0;0.0;0.0;0.0;1.0;0.05;1.0;560.0;2188.0;1.0;tailie;100.0;100.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;21.0;2.0;11.0;12.0;0.0;10.0;1.0;206.189.242.194;www.tailie.nl;;0;Amsterdam;North Holland;NL;AS14061 DigitalOcean, LLC;1012;Europe/Amsterdam;;52.374;4.8897
https://www.schlueter.de;23.0;www.schlueter.de;16.0;0.0;de;100.0;1.0;0.0326503;0.055340953;2.0;1.0;0.0;0.0;0.0;10.0;0.435;0.0;0.0;0.0;0.0;0.0;1.0;0.043;1.0;1313.0;1297.0;1.0;schlueter;100.0;100.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;28.0;4.0;16.0;55.0;0.0;31.0;1.0;85.22.73.34;www.schlueter.de;85-22-73-34.ip.dokom21.de;0;Hagen;North Rhine-Westphalia;DE;AS15763 DOKOM Gesellschaft fuer Telekommunikation mbH;58099;Europe/Berlin;;51.3987;7.4901
https://www.byevisa.com;22.0;www.byevisa.com;15.0;0.0;com;100.0;1.0;0.5229071;0.056939775;3.0;1.0;0.0;0.0;0.0;9.0;0.409;0.0;0.0;0.0;0.0;0.0;1.0;0.045;1.0;4250.0;15140.0;1.0;byevisa;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;188.0;11.0;30.0;258.0;0.0;262.0;1.0;178.128.33.167;www.byevisa.com;;0;London;England;GB;AS14061 DigitalOcean, LLC;E1W;Europe/London;;51.5085;-0.1257
https://www.thehealingearth.com;30.0;www.thehealingearth.com;23.0;0.0;com;100.0;1.0;0.5229071;0.061327787;3.0;1.0;0.0;0.0;0.0;17.0;0.567;0.0;0.0;0.0;0.0;0.0;1.0;0.033;1.0;1189.0;18588.0;1.0;thehealingearth;100.0;100.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;17.0;8.0;18.0;15.0;1.0;17.0;1.0;85.195.78.42;www.thehealingearth.com;de1000.iaasdns.com;0;Frankfurt am Main;Hesse;DE;AS29066 velia.net Internetdienste GmbH;60306;Europe/Berlin;de1000.iaasdns.com;50.1155;8.6842
https://www.wsdtx.org;20.0;www.wsdtx.org;13.0;0.0;org;100.0;1.0;0.0799628;0.045694735;3.0;1.0;0.0;0.0;0.0;7.0;0.35;0.0;0.0;0.0;0.0;0.0;1.0;0.05;1.0;1533.0;944.0;1.0;wsdtx;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;11.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;12.0;13.0;14.0;134.0;0.0;20.0;1.0;160.153.60.35;www.wsdtx.org;35.60.153.160.host.secureserver.net;0;Phoenix;Arizona;US;AS398101 GoDaddy.com, LLC;85001;America/Phoenix;35.60.153.160.host.secureserver.net;33.4484;-112.074
http://tazanews18.in;19.0;tazanews18.in;13.0;0.0;in;61.0042735;1.0;0.0050842;0.045719672;2.0;0.0;0.0;0.0;0.0;9.0;0.474;2.0;0.105;0.0;0.0;0.0;1.0;0.053;0.0;2.0;28.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.66.216.21;tazanews18.in;mi3-sr8.supercp.com;0;Detroit;Michigan;US;AS55293 A2 Hosting, Inc.;48226;America/Detroit;mi3-sr8.supercp.com;42.3314;-83.0457
https://metaappeal-0321031040120412--preview-name-b0hv11cw.web.app/;67.0;metaappeal-0321031040120412--preview-name-b0hv11cw.web.app;58.0;0.0;app;17.34819323;0.518518519;0.001502;0.033422317;3.0;1.0;0.0;0.0;0.0;32.0;0.478;19.0;0.284;0.0;0.0;0.0;8.0;0.119;1.0;11.0;90.0;1.0;metaeal-0321031040120412--preview-name-b0hv11cwweb;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;metaappeal-0321031040120412--preview-name-b0hv11cw.web.app/;;0;;;;;;;;;
https://www.asur.com.mx;22.0;www.asur.com.mx;15.0;0.0;mx;100.0;0.625;0.0017218;0.066219285;2.0;2.0;0.0;0.0;0.0;8.0;0.364;0.0;0.0;0.0;0.0;0.0;2.0;0.091;1.0;2592.0;21761.0;1.0;asurco;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;23.0;3.0;6.0;106.0;3.0;1.0;1.0;187.141.67.60;www.asur.com.mx;customer-187-141-67-60-sta.uninet-ide.com.mx;0;San Miguel Ajusco;Mexico City;MX;AS8151 UNINET;14700;America/Mexico_City;customer-187-141-67-60-sta.uninet-ide.com.mx;19.222;-99.2024
https://www.skyhighpartyrentals.com;34.0;www.skyhighpartyrentals.com;27.0;0.0;com;100.0;1.0;0.5229071;0.051479307;3.0;1.0;0.0;0.0;0.0;21.0;0.618;0.0;0.0;0.0;0.0;0.0;1.0;0.029;1.0;3014.0;11906.0;1.0;skyhighpartyrentals;100.0;100.0;1.0;1.0;1.0;1.0;0.0;1.0;3.0;27.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;74.0;50.0;10.0;271.0;2.0;250.0;1.0;76.76.21.9;www.skyhighpartyrentals.com;;0;Walnut;California;US;AS16509 Amazon.com, Inc.;91789;America/Los_Angeles;;34.0183;-117.8546
https://inc-106190.weeblysite.com/;34.0;inc-106190.weeblysite.com;25.0;0.0;com;47.38461538;0.80952381;0.5229071;0.044202591;3.0;1.0;0.0;0.0;0.0;16.0;0.471;6.0;0.176;0.0;0.0;0.0;4.0;0.118;1.0;68.0;80.0;1.0;inc-106190weeblysite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;inc-106190.weeblysite.com/;;0;;;;;;;;;
https://www.britishjudo.org.uk;29.0;www.britishjudo.org.uk;22.0;0.0;uk;100.0;0.8;0.028555;0.049376198;2.0;2.0;0.0;0.0;0.0;15.0;0.517;0.0;0.0;0.0;0.0;0.0;2.0;0.069;1.0;1745.0;10033.0;1.0;britishjdoorg;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;52.0;18.0;22.0;127.0;1.0;137.0;1.0;77.95.113.63;www.britishjudo.org.uk;d727.lon1.mysecurecloudhost.com;0;Chesham;England;GB;AS51713 WHG Hosting Services Ltd;HP5;Europe/London;d727.lon1.mysecurecloudhost.com;51.7;-0.6
https://www.mattel163.com;24.0;www.mattel163.com;17.0;0.0;com;100.0;1.0;0.5229071;0.051370694;3.0;1.0;0.0;0.0;0.0;8.0;0.333;3.0;0.125;0.0;0.0;0.0;1.0;0.042;1.0;452.0;3622.0;1.0;mattel163;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;15.0;29.0;0.0;37.0;1.0;3.160.132.19;www.mattel163.com;server-3-160-132-19.lis50.r.cloudfront.net;0;Lisbon;Lisbon;PT;AS16509 Amazon.com, Inc.;1000-001;Europe/Lisbon;server-3-160-132-19.lis50.r.cloudfront.net;38.7167;-9.1333
http://www.fapecalijobutaka.biz;30.0;www.fapecalijobutaka.biz;24.0;0.0;biz;41.38095238;1.0;0.0017975;0.053008675;3.0;1.0;0.0;0.0;0.0;18.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0;0.033;0.0;9.0;50.0;1.0;fapecalijobutaka;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;www.fapecalijobutaka.biz;;0;;;;;;;;;
https://www.quad-a.org;21.0;www.quad-a.org;14.0;0.0;org;100.0;0.833333333;0.0799628;0.055863406;3.0;1.0;0.0;0.0;0.0;7.0;0.333;0.0;0.0;0.0;0.0;0.0;2.0;0.095;1.0;1055.0;2540.0;1.0;quad-a;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;13.0;2.0;6.0;46.0;1.0;22.0;1.0;104.16.130.63;www.quad-a.org;;0;San Francisco;California;US;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;;37.7621;-122.3971
https://www.internationalnewsandviews.com;40.0;www.internationalnewsandviews.com;33.0;0.0;com;100.0;1.0;0.5229071;0.061393825;3.0;1.0;0.0;0.0;0.0;27.0;0.675;0.0;0.0;0.0;0.0;0.0;1.0;0.025;1.0;9516.0;18196.0;1.0;internationalnewsandviews;100.0;100.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;100.0;6.0;12.0;453.0;14.0;467.0;1.0;184.168.123.252;www.internationalnewsandviews.com;252.123.168.184.host.secureserver.net;0;Singapore;Singapore;SG;AS26496 GoDaddy.com, LLC;018989;Asia/Singapore;252.123.168.184.host.secureserver.net;1.2897;103.8501
http://dfjhjhjb2.com/?fds21fds54fds54sd;39.0;dfjhjhjb2.com;13.0;0.0;com;25.87594697;1.0;0.5229071;0.026437906;3.0;0.0;0.0;0.0;0.0;22.0;0.564;7.0;0.179;0.0;1.0;0.0;2.0;0.077;0.0;9.0;107.0;1.0;dfjhjhjb2?fds21fds54fds54sd;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;dfjhjhjb2.com/?fds21fds54fds54sd;;0;;;;;;;;;
https://www.sitcomsonline.com;28.0;www.sitcomsonline.com;21.0;0.0;com;100.0;1.0;0.5229071;0.070328683;3.0;1.0;0.0;0.0;0.0;15.0;0.536;0.0;0.0;0.0;0.0;0.0;1.0;0.036;1.0;1930.0;1251.0;1.0;sitmsonline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;0.0;5.0;72.0;0.0;429.0;1.0;208.67.20.154;www.sitcomsonline.com;sitcomsonline.plesklogin.net;0;Los Angeles;California;US;AS3257 GTT Communications Inc.;90009;America/Los_Angeles;sitcomsonline.plesklogin.net;34.0522;-118.2437
https://www.rprf.org;19.0;www.rprf.org;12.0;0.0;org;100.0;1.0;0.0799628;0.054734604;3.0;1.0;0.0;0.0;0.0;6.0;0.316;0.0;0.0;0.0;0.0;0.0;1.0;0.053;1.0;1117.0;9381.0;1.0;rprf;100.0;100.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;5.0;7.0;36.0;0.0;144.0;1.0;173.254.31.29;www.rprf.org;just2095.justhost.com;0;Provo;Utah;US;AS46606 Unified Layer;84601;America/Denver;just2095.justhost.com;40.2338;-111.6585
http://www.polevoyton.store;26.0;www.polevoyton.store;20.0;0.0;store;52.75735294;1.0;0.0003212;0.062629722;5.0;1.0;0.0;0.0;0.0;14.0;0.538;0.0;0.0;0.0;0.0;0.0;1.0;0.038;0.0;49.0;771.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;;www.polevoyton.store;;0;;;;;;;;;
https://dev-sbdjsdbabsefuridaaa.pantheonsite.io/token3.php;58.0;dev-sbdjsdbabsefuridaaa.pantheonsite.io;39.0;0.0;io;38.02980392;0.555555556;0.0129268;0.052591683;2.0;1.0;0.0;0.0;0.0;44.0;0.759;1.0;0.017;0.0;0.0;0.0;5.0;0.086;1.0;141.0;161.0;1.0;dev-sbdjsdbabsefuridaaapantheonsitetoken3php;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;;dev-sbdjsdbabsefuridaaa.pantheonsite.io/token3.php;;0;;;;;;;;;
https://www.fermanaghomagh.com;29.0;www.fermanaghomagh.com;22.0;0.0;com;100.0;1.0;0.5229071;0.06085865;3.0;1.0;0.0;0.0;0.0;16.0;0.552;0.0;0.0;0.0;0.0;0.0;1.0;0.034;1.0;821.0;2081.0;1.0;fermanaghomagh;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;4.0;10.0;174.0;0.0;167.0;1.0;178.62.17.184;www.fermanaghomagh.com;;0;London;England;GB;AS14061 DigitalOcean, LLC;E1W;Europe/London;;51.5085;-0.1257
https://www.amaproracing.com;27.0;www.amaproracing.com;20.0;0.0;com;100.0;1.0;0.5229071;0.068211729;3.0;1.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;1.0;0.037;1.0;282.0;207.0;1.0;amaproracing;100.0;100.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;1.0;3.0;34.0;6.0;38.0;1.0;44.200.172.42;www.amaproracing.com;ec2-44-200-172-42.compute-1.amazonaws.com;0;Ashburn;Virginia;US;AS14618 Amazon.com, Inc.;20147;America/New_York;ec2-44-200-172-42.compute-1.amazonaws.com;39.0437;-77.4875
https://www.venuereport.com;26.0;www.venuereport.com;19.0;0.0;com;100.0;1.0;0.5229071;0.065446646;3.0;1.0;0.0;0.0;0.0;13.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.038;1.0;2915.0;32622.0;1.0;venuereport;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;83.0;7.0;30.0;330.0;0.0;60.0;1.0;34.208.57.34;www.venuereport.com;ec2-34-208-57-34.us-west-2.compute.amazonaws.com;0;Boardman;Oregon;US;AS16509 Amazon.com, Inc.;97818;America/Los_Angeles;ec2-34-208-57-34.us-west-2.compute.amazonaws.com;45.8399;-119.7006
https://www.tanjug.rs;20.0;www.tanjug.rs;13.0;0.0;rs;100.0;1.0;0.0004547;0.046006766;2.0;1.0;0.0;0.0;0.0;7.0;0.35;0.0;0.0;0.0;0.0;0.0;1.0;0.05;1.0;3250.0;410.0;1.0;tanjug;100.0;100.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;87.0;5.0;8.0;344.0;6.0;60.0;1.0;188.255.233.100;www.tanjug.rs;free-233-100.mediaworksit.net;0;Belgrade;Central Serbia;RS;AS9125 Drustvo za telekomunikacije Orion telekom doo Beograd-Zemun;11000;Europe/Belgrade;free-233-100.mediaworksit.net;44.804;20.4651
https://www.software3d.com;25.0;www.software3d.com;18.0;0.0;com;100.0;0.9;0.5229071;0.056528491;3.0;1.0;0.0;0.0;0.0;11.0;0.44;1.0;0.04;0.0;0.0;0.0;1.0;0.04;1.0;256.0;671.0;1.0;software3d;100.0;100.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;2.0;2.0;1.0;0.0;9.0;1.0;68.65.123.208;www.software3d.com;server153-5.web-hosting.com;0;Phoenix;Arizona;US;AS22612 Namecheap, Inc.;85001;America/Phoenix;server153-5.web-hosting.com;33.4484;-112.074
https://www.ekli-nat.ekinrt.dduuwm.top/load.php;46.0;www.ekli-nat.ekinrt.dduuwm.top;30.0;0.0;top;26.35827664;0.318181818;0.0002752;0.051218064;3.0;3.0;0.0;0.0;0.0;28.0;0.609;0.0;0.0;0.0;0.0;0.0;6.0;0.13;1.0;9.0;55.0;1.0;ekli-natekinrtdduuwmloadph;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;www.ekli-nat.ekinrt.dduuwm.top/load.php;;0;;;;;;;;;
http://app-parallel-fi.netlify.app;33.0;app-parallel-fi.netlify.app;27.0;0.0;app;52.6846373;0.391304348;0.001502;0.05094883;3.0;1.0;0.0;0.0;0.0;22.0;0.667;0.0;0.0;0.0;0.0;0.0;4.0;0.121;0.0;2.0;50.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.192.94.96;app-parallel-fi.netlify.app;ec2-18-192-94-96.eu-central-1.compute.amazonaws.com;0;Frankfurt am Main;Hesse;DE;AS16509 Amazon.com, Inc.;60306;Europe/Berlin;ec2-18-192-94-96.eu-central-1.compute.amazonaws.com;50.1155;8.6842
https://www.cmes.lu.se;21.0;www.cmes.lu.se;14.0;0.0;se;100.0;0.714285714;0.0040185;0.058580324;2.0;2.0;0.0;0.0;0.0;7.0;0.333;0.0;0.0;0.0;0.0;0.0;2.0;0.095;1.0;3331.0;6579.0;1.0;cmelu;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;4.0;106.0;0.0;20.0;1.0;130.235.138.12;www.cmes.lu.se;lb-vip12.srv.lu.se;0;Lund;Skåne;SE;AS2846 Lund University;220 02;Europe/Stockholm;lb-vip12.srv.lu.se;55.7058;13.1932
https://www.chiir.org;20.0;www.chiir.org;13.0;0.0;org;100.0;1.0;0.0799628;0.064257189;3.0;1.0;0.0;0.0;0.0;7.0;0.35;0.0;0.0;0.0;0.0;0.0;1.0;0.05;1.0;355.0;1032.0;1.0;chiir;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;4.0;3.0;0.0;0.0;21.0;1.0;207.154.241.56;www.chiir.org;gauntlet.reclaimhosting.com;0;Frankfurt am Main;Hesse;DE;AS14061 DigitalOcean, LLC;60306;Europe/Berlin;gauntlet.reclaimhosting.com;50.1155;8.6842
http://www.ecolerubanvert.com;28.0;www.ecolerubanvert.com;22.0;0.0;com;100.0;1.0;0.5229071;0.065366713;3.0;1.0;0.0;0.0;0.0;16.0;0.571;0.0;0.0;0.0;0.0;0.0;1.0;0.036;0.0;9.0;81.0;1.0;elerubanvert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;185.59.60.222;www.ecolerubanvert.com;vps4.creativeworld.ha-cloud.co.uk;0;Manchester;England;GB;AS9009 M247 Europe SRL;M1;Europe/London;vps4.creativeworld.ha-cloud.co.uk;53.4809;-2.2374
https://www.midlandofficial.com;30.0;www.midlandofficial.com;23.0;0.0;com;100.0;1.0;0.5229071;0.058713874;3.0;1.0;0.0;0.0;0.0;17.0;0.567;0.0;0.0;0.0;0.0;0.0;1.0;0.033;1.0;6201.0;43456.0;1.0;midlandofficial;100.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;158.0;2.0;54.0;17.0;4.0;187.0;1.0;45.60.14.15;www.midlandofficial.com;;0;Redwood City;California;US;AS19551 Incapsula Inc;94065;America/Los_Angeles;;37.5331;-122.2486
https://www.artsopolis.com;25.0;www.artsopolis.com;18.0;0.0;com;100.0;1.0;0.5229071;0.068416911;3.0;1.0;0.0;0.0;0.0;12.0;0.48;0.0;0.0;0.0;0.0;0.0;1.0;0.04;1.0;2007.0;9381.0;1.0;artsopolis;100.0;100.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;21.0;32.0;58.0;100.0;11.0;95.0;1.0;35.227.66.138;www.artsopolis.com;138.66.227.35.bc.googleusercontent.com;0;North Charleston;South Carolina;US;AS396982 Google LLC;29415;America/New_York;138.66.227.35.bc.googleusercontent.com;32.8546;-79.9748
https://www.marechaussee.nl;26.0;www.marechaussee.nl;19.0;0.0;nl;100.0;1.0;0.0082003;0.065601627;2.0;1.0;0.0;0.0;0.0;13.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.038;1.0;556.0;435.0;1.0;marechaussee;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;3.0;3.0;40.0;0.0;22.0;1.0;178.22.85.68;www.marechaussee.nl;;0;Amsterdam;North Holland;NL;AS41887 Prolocation B.V.;1012;Europe/Amsterdam;;52.374;4.8897
https://app.box.com/s/x6agocx9zvj049azirk4aw3xrqdedqhl;53.0;app.box.com;11.0;0.0;com;25.24745035;0.571428571;0.5229071;0.035029599;3.0;1.0;0.0;0.0;0.0;34.0;0.642;7.0;0.132;0.0;0.0;0.0;4.0;0.075;1.0;2.0;62.0;0.0;0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;app.box.com/s/x6agocx9zvj049azirk4aw3xrqdedqhl;;0;;;;;;;;;
https://www.marforpac.marines.mil;32.0;www.marforpac.marines.mil;25.0;0.0;mil;100.0;0.588235294;0.0002984;0.064457627;3.0;2.0;0.0;0.0;0.0;18.0;0.562;0.0;0.0;0.0;0.0;0.0;2.0;0.062;1.0;2221.0;8396.0;1.0;marforpacmarines;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;23.0;6.0;8.0;100.0;8.0;161.0;1.0;2.16.65.89;www.marforpac.marines.mil;a2-16-65-89.deploy.static.akamaitechnologies.com;0;Lisbon;Lisbon;PT;AS20940 Akamai International B.V.;1000-001;Europe/Lisbon;a2-16-65-89.deploy.static.akamaitechnologies.com;38.7167;-9.1333
https://antai-gouv.net/;22.0;antai-gouv.net;14.0;0.0;net;73.46938776;0.6;0.0384199;0.059545021;3.0;0.0;0.0;0.0;0.0;12.0;0.545;0.0;0.0;0.0;0.0;0.0;2.0;0.091;1.0;2.0;31.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;antai-gouv.net/;;0;;;;;;;;;
https://www.scribbr.fr;21.0;www.scribbr.fr;14.0;0.0;fr;100.0;1.0;0.0141483;0.047034932;2.0;1.0;0.0;0.0;0.0;8.0;0.381;0.0;0.0;0.0;0.0;0.0;1.0;0.048;1.0;2168.0;8047.0;1.0;scribbr;100.0;100.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;26.0;1.0;30.0;146.0;2.0;192.0;1.0;104.26.5.96;www.scribbr.fr;;0;San Francisco;California;US;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;;37.7621;-122.3971
https://www.covenanteyes.com;27.0;www.covenanteyes.com;20.0;0.0;com;100.0;1.0;0.5229071;0.06791991;3.0;1.0;0.0;0.0;0.0;14.0;0.519;0.0;0.0;0.0;0.0;0.0;1.0;0.037;1.0;928.0;9381.0;1.0;venanteyes;83.33333333;83.33333333;1.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;7.0;18.0;46.0;2.0;82.0;1.0;69.41.14.75;www.covenanteyes.com;covenanteyes.com;0;Owosso;Michigan;US;AS21527 Daystarr Communications;48867;America/Detroit;covenanteyes.com;42.9978;-84.1766
http://www.geoplugin.net;23.0;www.geoplugin.net;17.0;0.0;net;93.32206255;1.0;0.0384199;0.056008743;3.0;1.0;0.0;0.0;0.0;11.0;0.478;0.0;0.0;0.0;0.0;0.0;1.0;0.043;0.0;2.0;32.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;178.237.33.50;www.geoplugin.net;;0;Amsterdam;North Holland;NL;AS8455 atom86 BV;1012;Europe/Amsterdam;;52.374;4.8897
https://www.freedomairguam.com;29.0;www.freedomairguam.com;22.0;0.0;com;100.0;1.0;0.5229071;0.064728706;3.0;1.0;0.0;0.0;0.0;16.0;0.552;0.0;0.0;0.0;0.0;0.0;1.0;0.034;1.0;837.0;1070.0;1.0;freedomairguam;100.0;100.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;30.0;2.0;21.0;0.0;8.0;1.0;13.248.169.48;www.freedomairguam.com;a904c694c05102f30.awsglobalaccelerator.com;0;Seattle;Washington;US;AS16509 Amazon.com, Inc.;98109;America/Los_Angeles;a904c694c05102f30.awsglobalaccelerator.com;47.6339;-122.3476
